CompanyName,StockName,High,Low,Open,Close,Volume,Date,Label,Pattern
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 255.0, 2014-12-23,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2014-12-24,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2014-12-26,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2014-12-29,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2014-12-30,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2014-12-31,4,Double Top
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945,45.45000076293945, 0.0, 2015-01-02,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 110.0, 2015-01-05,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-06,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-07,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-08,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-09,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-12,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-13,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-14,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-15,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-16,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-20,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-21,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-22,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-23,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-26,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-27,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-28,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-29,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-01-30,4,Double Top
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094,49.349998474121094, 0.0, 2015-02-02,4,Double Top
Sodexo, SW, 35.0, 33.5, 35.0,33.5, 315.0, 2015-02-03,4,Double Top
Sodexo, SW, 33.5, 33.5, 33.5,33.5, 0.0, 2015-02-04,4,Double Top
Sodexo, SW, 33.5, 33.5, 33.5,33.5, 0.0, 2015-02-05,4,Double Top
Sodexo, SW, 33.5, 33.5, 33.5,33.5, 0.0, 2015-02-06,4,Double Top
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344,31.040000915527344, 150.0, 2015-02-09,4,Double Top
