companyName, stockName, high,low, open, close, volume, date
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-04
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-05
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-06
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-07
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-08
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-11
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-12
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-13
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-14
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-15
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-19
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-20
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-21
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-22
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-25
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-26
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-27
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-28
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-01-29
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-01
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-02
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-03
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-04
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-05
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-08
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-09
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-10
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-11
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-12
Danone, BN, 38.8927001953125, 38.8927001953125, 38.8927001953125, 38.8927001953125, 0.0, 2010-02-16
